SID,Cue,Character,Category,Recall
SID000973,Ethical,LandryClarke,Trait,0
SID000973,Ethical,LylaGarrity,Trait,0
SID000973,Ethical,MattSaracen,Trait,3
SID000973,Ethical,SmashWilliams,Trait,0
SID000973,Ethical,TamiTaylor,Trait,2
SID000973,Ethical,TimRiggins,Trait,0
SID000973,Ethical,TyraCollette,Trait,0
SID000973,FightArgue,BuddyGarrity,Action,0
SID000973,FightArgue,CoachTaylor,Action,0
SID000973,FightArgue,JasonStreet,Action,0
SID000973,FightArgue,JulieTaylor,Action,0
SID000973,FightArgue,LandryClarke,Action,0
SID000973,FightArgue,LylaGarrity,Action,0
SID000973,FightArgue,MattSaracen,Action,0
SID000973,FightArgue,SmashWilliams,Action,1
SID000973,FightArgue,TamiTaylor,Action,4
SID000973,FightArgue,TimRiggins,Action,2
SID000973,FightArgue,TyraCollette,Action,3
SID000973,Flirt,BuddyGarrity,Action,0
SID000973,Flirt,CoachTaylor,Action,0
SID000973,Flirt,JasonStreet,Action,0
SID000973,Flirt,JulieTaylor,Action,0
SID000973,Flirt,LandryClarke,Action,0
SID000973,Flirt,LylaGarrity,Action,0
SID000973,Flirt,MattSaracen,Action,0
SID000973,Flirt,SmashWilliams,Action,1
SID000973,Flirt,TamiTaylor,Action,0
SID000973,Flirt,TimRiggins,Action,0
SID000973,Flirt,TyraCollette,Action,2
SID000973,FootballStadium,BuddyGarrity,Place,0
SID000973,FootballStadium,CoachTaylor,Place,1
SID000973,FootballStadium,JasonStreet,Place,3
SID000973,FootballStadium,JulieTaylor,Place,8
SID000973,FootballStadium,LandryClarke,Place,9
SID000973,FootballStadium,LylaGarrity,Place,6
SID000973,FootballStadium,MattSaracen,Place,4
SID000973,FootballStadium,SmashWilliams,Place,5
SID000973,FootballStadium,TamiTaylor,Place,7
SID000973,FootballStadium,TimRiggins,Place,2
SID000973,FootballStadium,TyraCollette,Place,0
SID000973,Gossip,BuddyGarrity,Action,0
SID000973,Gossip,CoachTaylor,Action,0
SID000973,Gossip,JasonStreet,Action,0
SID000973,Gossip,JulieTaylor,Action,0
SID000973,Gossip,LandryClarke,Action,0
SID000973,Gossip,LylaGarrity,Action,1
SID000973,Gossip,MattSaracen,Action,0
SID000973,Gossip,SmashWilliams,Action,2
SID000973,Gossip,TamiTaylor,Action,0
SID000973,Gossip,TimRiggins,Action,0
SID000973,Gossip,TyraCollette,Action,0
SID000973,Hardworking,BuddyGarrity,Trait,0
SID000973,Hardworking,CoachTaylor,Trait,3
SID000973,Hardworking,JasonStreet,Trait,2
SID000973,Hardworking,JulieTaylor,Trait,0
SID000973,Hardworking,LandryClarke,Trait,0
SID000973,Hardworking,LylaGarrity,Trait,0
SID000973,Hardworking,MattSaracen,Trait,1
SID000973,Hardworking,SmashWilliams,Trait,0
SID000973,Hardworking,TamiTaylor,Trait,4
SID000973,Hardworking,TimRiggins,Trait,0
SID000973,Hardworking,TyraCollette,Trait,0
SID000973,Home,BuddyGarrity,Place,0
SID000973,Home,CoachTaylor,Place,1
SID000973,Home,JasonStreet,Place,5
SID000973,Home,JulieTaylor,Place,3
SID000973,Home,LandryClarke,Place,0
SID000973,Home,LylaGarrity,Place,0
SID000973,Home,MattSaracen,Place,4
SID000973,Home,SmashWilliams,Place,0
SID000973,Home,TamiTaylor,Place,2
SID000973,Home,TimRiggins,Place,0
SID000973,Home,TyraCollette,Place,0
SID000973,Hospital,BuddyGarrity,Place,0
SID000973,Hospital,CoachTaylor,Place,0
SID000973,Hospital,JasonStreet,Place,1
SID000973,Hospital,JulieTaylor,Place,0
SID000973,Hospital,LandryClarke,Place,0
SID000973,Hospital,LylaGarrity,Place,2
SID000973,Hospital,MattSaracen,Place,0
SID000973,Hospital,SmashWilliams,Place,0
SID000973,Hospital,TamiTaylor,Place,0
SID000973,Hospital,TimRiggins,Place,0
SID000973,Hospital,TyraCollette,Place,0
SID000973,Influential,BuddyGarrity,Trait,4
SID000973,Influential,CoachTaylor,Trait,1
SID000973,Influential,JasonStreet,Trait,3
SID000973,Influential,JulieTaylor,Trait,0
SID000973,Influential,LandryClarke,Trait,0
SID000973,Influential,LylaGarrity,Trait,5
SID000973,Influential,MattSaracen,Trait,0
SID000973,Influential,SmashWilliams,Trait,6
SID000973,Influential,TamiTaylor,Trait,2
SID000973,Influential,TimRiggins,Trait,0
SID000973,Influential,TyraCollette,Trait,0
SID000973,JasonStreet,BuddyGarrity,Character,0
SID000973,JasonStreet,CoachTaylor,Character,5
SID000973,JasonStreet,JasonStreet,Character,0
SID000973,JasonStreet,JulieTaylor,Character,0
SID000973,JasonStreet,LandryClarke,Character,0
SID000973,JasonStreet,LylaGarrity,Character,1
SID000973,JasonStreet,MattSaracen,Character,6
SID000973,JasonStreet,SmashWilliams,Character,4
SID000973,JasonStreet,TamiTaylor,Character,0
SID000973,JasonStreet,TimRiggins,Character,3
SID000973,JasonStreet,TyraCollette,Character,2
SID000973,JulieTaylor,BuddyGarrity,Character,0
SID000973,JulieTaylor,CoachTaylor,Character,2
SID000973,JulieTaylor,JasonStreet,Character,0
SID000973,JulieTaylor,JulieTaylor,Character,0
SID000973,JulieTaylor,LandryClarke,Character,4
SID000973,JulieTaylor,LylaGarrity,Character,0
SID000973,JulieTaylor,MattSaracen,Character,1
SID000973,JulieTaylor,SmashWilliams,Character,0
SID000973,JulieTaylor,TamiTaylor,Character,3
SID000973,JulieTaylor,TimRiggins,Character,0
SID000973,JulieTaylor,TyraCollette,Character,0
SID000973,LandryClarke,BuddyGarrity,Character,0
SID000973,LandryClarke,CoachTaylor,Character,0
SID000973,LandryClarke,JasonStreet,Character,0
SID000973,LandryClarke,JulieTaylor,Character,2
SID000973,LandryClarke,LandryClarke,Character,0
SID000973,LandryClarke,LylaGarrity,Character,0
SID000973,LandryClarke,MattSaracen,Character,1
SID000973,LandryClarke,SmashWilliams,Character,0
SID000973,LandryClarke,TamiTaylor,Character,0
SID000973,LandryClarke,TimRiggins,Character,0
SID000973,LandryClarke,TyraCollette,Character,0
SID000973,LylaGarrity,BuddyGarrity,Character,2
SID000973,LylaGarrity,CoachTaylor,Character,0
SID000973,LylaGarrity,JasonStreet,Character,1
SID000973,LylaGarrity,JulieTaylor,Character,0
SID000973,LylaGarrity,LandryClarke,Character,0
SID000973,LylaGarrity,LylaGarrity,Character,0
SID000973,LylaGarrity,MattSaracen,Character,0
SID000973,LylaGarrity,SmashWilliams,Character,0
SID000973,LylaGarrity,TamiTaylor,Character,0
SID000973,LylaGarrity,TimRiggins,Character,3
SID000973,LylaGarrity,TyraCollette,Character,4
SID000973,MattSaracen,BuddyGarrity,Character,0
SID000973,MattSaracen,CoachTaylor,Character,3
SID000973,MattSaracen,JasonStreet,Character,0
SID000973,MattSaracen,JulieTaylor,Character,2
SID000973,MattSaracen,LandryClarke,Character,1
SID000973,MattSaracen,LylaGarrity,Character,0
SID000973,MattSaracen,MattSaracen,Character,0
SID000973,MattSaracen,SmashWilliams,Character,0
SID000973,MattSaracen,TamiTaylor,Character,4
SID000973,MattSaracen,TimRiggins,Character,0
SID000973,MattSaracen,TyraCollette,Character,0
SID000973,Outgoing,BuddyGarrity,Trait,0
SID000973,Outgoing,CoachTaylor,Trait,0
SID000973,Outgoing,JasonStreet,Trait,1
SID000973,Outgoing,JulieTaylor,Trait,0
SID000973,Outgoing,LandryClarke,Trait,0
SID000973,Outgoing,LylaGarrity,Trait,2
SID000973,Outgoing,MattSaracen,Trait,0
SID000973,Outgoing,SmashWilliams,Trait,3
SID000973,Outgoing,TamiTaylor,Trait,0
SID000973,Outgoing,TimRiggins,Trait,0
SID000973,Outgoing,TyraCollette,Trait,0
SID000973,Romance,BuddyGarrity,Action,0
SID000973,Romance,CoachTaylor,Action,0
SID000973,Romance,JasonStreet,Action,4
SID000973,Romance,JulieTaylor,Action,1
SID000973,Romance,LandryClarke,Action,0
SID000973,Romance,LylaGarrity,Action,3
SID000973,Romance,MattSaracen,Action,2
SID000973,Romance,SmashWilliams,Action,6
SID000973,Romance,TamiTaylor,Action,0
SID000973,Romance,TimRiggins,Action,5
SID000973,Romance,TyraCollette,Action,7
SID000973,School,BuddyGarrity,Place,0
SID000973,School,CoachTaylor,Place,0
SID000973,School,JasonStreet,Place,1
SID000973,School,JulieTaylor,Place,7
SID000973,School,LandryClarke,Place,8
SID000973,School,LylaGarrity,Place,2
SID000973,School,MattSaracen,Place,3
SID000973,School,SmashWilliams,Place,4
SID000973,School,TamiTaylor,Place,0
SID000973,School,TimRiggins,Place,5
SID000973,School,TyraCollette,Place,6
SID000973,SmashWilliams,BuddyGarrity,Character,0
SID000973,SmashWilliams,CoachTaylor,Character,0
SID000973,SmashWilliams,JasonStreet,Character,1
SID000973,SmashWilliams,JulieTaylor,Character,0
SID000973,SmashWilliams,LandryClarke,Character,0
SID000973,SmashWilliams,LylaGarrity,Character,0
SID000973,SmashWilliams,MattSaracen,Character,0
SID000973,SmashWilliams,SmashWilliams,Character,0
SID000973,SmashWilliams,TamiTaylor,Character,0
SID000973,SmashWilliams,TimRiggins,Character,2
SID000973,SmashWilliams,TyraCollette,Character,3
SID000973,SupportAdviseComfort,BuddyGarrity,Action,0
SID000973,SupportAdviseComfort,CoachTaylor,Action,2
SID000973,SupportAdviseComfort,JasonStreet,Action,3
SID000973,SupportAdviseComfort,JulieTaylor,Action,0
SID000973,SupportAdviseComfort,LandryClarke,Action,5
SID000973,SupportAdviseComfort,LylaGarrity,Action,0
SID000973,SupportAdviseComfort,MattSaracen,Action,4
SID000973,SupportAdviseComfort,SmashWilliams,Action,0
SID000973,SupportAdviseComfort,TamiTaylor,Action,1
SID000973,SupportAdviseComfort,TimRiggins,Action,0
SID000973,SupportAdviseComfort,TyraCollette,Action,0
SID000973,TamiTaylor,BuddyGarrity,Character,0
SID000973,TamiTaylor,CoachTaylor,Character,1
SID000973,TamiTaylor,JasonStreet,Character,0
SID000973,TamiTaylor,JulieTaylor,Character,2
SID000973,TamiTaylor,LandryClarke,Character,0
SID000973,TamiTaylor,LylaGarrity,Character,0
SID000973,TamiTaylor,MattSaracen,Character,3
SID000973,TamiTaylor,SmashWilliams,Character,0
SID000973,TamiTaylor,TamiTaylor,Character,0
SID000973,TamiTaylor,TimRiggins,Character,0
SID000973,TamiTaylor,TyraCollette,Character,0
SID000973,TimRiggins,BuddyGarrity,Character,0
SID000973,TimRiggins,CoachTaylor,Character,0
SID000973,TimRiggins,JasonStreet,Character,3
SID000973,TimRiggins,JulieTaylor,Character,0
SID000973,TimRiggins,LandryClarke,Character,0
SID000973,TimRiggins,LylaGarrity,Character,2
SID000973,TimRiggins,MattSaracen,Character,0
SID000973,TimRiggins,SmashWilliams,Character,4
SID000973,TimRiggins,TamiTaylor,Character,0
SID000973,TimRiggins,TimRiggins,Character,0
SID000973,TimRiggins,TyraCollette,Character,1
SID000973,TyraCollette,BuddyGarrity,Character,
SID000973,TyraCollette,CoachTaylor,Character,
SID000973,TyraCollette,JasonStreet,Character,
SID000973,TyraCollette,JulieTaylor,Character,
SID000973,TyraCollette,LandryClarke,Character,
SID000973,TyraCollette,LylaGarrity,Character,
SID000973,TyraCollette,MattSaracen,Character,
SID000973,TyraCollette,SmashWilliams,Character,
SID000973,TyraCollette,TamiTaylor,Character,
SID000973,TyraCollette,TimRiggins,Character,
SID000973,TyraCollette,TyraCollette,Character,
SID000973,FreeRecall,BuddyGarrity,Free,10
SID000973,FreeRecall,CoachTaylor,Free,2
SID000973,FreeRecall,JasonStreet,Free,6
SID000973,FreeRecall,JulieTaylor,Free,3
SID000973,FreeRecall,LandryClarke,Free,5
SID000973,FreeRecall,LylaGarrity,Free,9
SID000973,FreeRecall,MattSaracen,Free,4
SID000973,FreeRecall,SmashWilliams,Free,11
SID000973,FreeRecall,TamiTaylor,Free,1
SID000973,FreeRecall,TimRiggins,Free,7
SID000973,FreeRecall,TyraCollette,Free,8
SID001141,Attractive,BuddyGarrity,Trait,0
SID001141,Attractive,CoachTaylor,Trait,0
SID001141,Attractive,JasonStreet,Trait,2
SID001141,Attractive,JulieTaylor,Trait,0
SID001141,Attractive,LandryClarke,Trait,0
SID001141,Attractive,LylaGarrity,Trait,1
SID001141,Attractive,MattSaracen,Trait,0
SID001141,Attractive,SmashWilliams,Trait,0
SID001141,Attractive,TamiTaylor,Trait,0
SID001141,Attractive,TimRiggins,Trait,3
SID001141,Attractive,TyraCollette,Trait,0
SID001141,BuddyGarrity,BuddyGarrity,Character,0
SID001141,BuddyGarrity,CoachTaylor,Character,1
SID001141,BuddyGarrity,JasonStreet,Character,4
SID001141,BuddyGarrity,JulieTaylor,Character,0
SID001141,BuddyGarrity,LandryClarke,Character,0
SID001141,BuddyGarrity,LylaGarrity,Character,3
SID001141,BuddyGarrity,MattSaracen,Character,0
SID001141,BuddyGarrity,SmashWilliams,Character,0
SID001141,BuddyGarrity,TamiTaylor,Character,2
SID001141,BuddyGarrity,TimRiggins,Character,0
SID001141,BuddyGarrity,TyraCollette,Character,0
SID001141,CasuallyHangout,BuddyGarrity,Action,0
SID001141,CasuallyHangout,CoachTaylor,Action,0
SID001141,CasuallyHangout,JasonStreet,Action,0
SID001141,CasuallyHangout,JulieTaylor,Action,0
SID001141,CasuallyHangout,LandryClarke,Action,0
SID001141,CasuallyHangout,LylaGarrity,Action,4
SID001141,CasuallyHangout,MattSaracen,Action,1
SID001141,CasuallyHangout,SmashWilliams,Action,2
SID001141,CasuallyHangout,TamiTaylor,Action,0
SID001141,CasuallyHangout,TimRiggins,Action,3
SID001141,CasuallyHangout,TyraCollette,Action,0
SID001141,CoachTaylor,BuddyGarrity,Character,0
SID001141,CoachTaylor,CoachTaylor,Character,0
SID001141,CoachTaylor,JasonStreet,Character,1
SID001141,CoachTaylor,JulieTaylor,Character,3
SID001141,CoachTaylor,LandryClarke,Character,0
SID001141,CoachTaylor,LylaGarrity,Character,0
SID001141,CoachTaylor,MattSaracen,Character,0
SID001141,CoachTaylor,SmashWilliams,Character,0
SID001141,CoachTaylor,TamiTaylor,Character,2
SID001141,CoachTaylor,TimRiggins,Character,0
SID001141,CoachTaylor,TyraCollette,Character,0
SID001141,Diner,BuddyGarrity,Place,0
SID001141,Diner,CoachTaylor,Place,0
SID001141,Diner,JasonStreet,Place,3
SID001141,Diner,JulieTaylor,Place,6
SID001141,Diner,LandryClarke,Place,0
SID001141,Diner,LylaGarrity,Place,5
SID001141,Diner,MattSaracen,Place,0
SID001141,Diner,SmashWilliams,Place,2
SID001141,Diner,TamiTaylor,Place,0
SID001141,Diner,TimRiggins,Place,1
SID001141,Diner,TyraCollette,Place,4
SID001141,Ethical,BuddyGarrity,Trait,0
SID001141,Ethical,CoachTaylor,Trait,0
SID001141,Ethical,JasonStreet,Trait,2
SID001141,Ethical,JulieTaylor,Trait,0
SID001141,Ethical,LandryClarke,Trait,0
SID001141,Ethical,LylaGarrity,Trait,0
SID001141,Ethical,MattSaracen,Trait,3
SID001141,Ethical,SmashWilliams,Trait,0
SID001141,Ethical,TamiTaylor,Trait,1
SID001141,Ethical,TimRiggins,Trait,4
SID001141,Ethical,TyraCollette,Trait,0
SID001141,FightArgue,BuddyGarrity,Action,0
SID001141,FightArgue,CoachTaylor,Action,3
SID001141,FightArgue,JasonStreet,Action,2
SID001141,FightArgue,JulieTaylor,Action,0
SID001141,FightArgue,LandryClarke,Action,0
SID001141,FightArgue,LylaGarrity,Action,0
SID001141,FightArgue,MattSaracen,Action,0
SID001141,FightArgue,SmashWilliams,Action,0
SID001141,FightArgue,TamiTaylor,Action,4
SID001141,FightArgue,TimRiggins,Action,1
SID001141,FightArgue,TyraCollette,Action,5
SID001141,Flirt,BuddyGarrity,Action,0
SID001141,Flirt,CoachTaylor,Action,0
SID001141,Flirt,JasonStreet,Action,0
SID001141,Flirt,JulieTaylor,Action,0
SID001141,Flirt,LandryClarke,Action,0
SID001141,Flirt,LylaGarrity,Action,1
SID001141,Flirt,MattSaracen,Action,3
SID001141,Flirt,SmashWilliams,Action,0
SID001141,Flirt,TamiTaylor,Action,0
SID001141,Flirt,TimRiggins,Action,0
SID001141,Flirt,TyraCollette,Action,2
SID001141,FootballStadium,BuddyGarrity,Place,0
SID001141,FootballStadium,CoachTaylor,Place,4
SID001141,FootballStadium,JasonStreet,Place,1
SID001141,FootballStadium,JulieTaylor,Place,0
SID001141,FootballStadium,LandryClarke,Place,0
SID001141,FootballStadium,LylaGarrity,Place,0
SID001141,FootballStadium,MattSaracen,Place,3
SID001141,FootballStadium,SmashWilliams,Place,5
SID001141,FootballStadium,TamiTaylor,Place,0
SID001141,FootballStadium,TimRiggins,Place,2
SID001141,FootballStadium,TyraCollette,Place,0
SID001141,Gossip,BuddyGarrity,Action,0
SID001141,Gossip,CoachTaylor,Action,0
SID001141,Gossip,JasonStreet,Action,0
SID001141,Gossip,JulieTaylor,Action,0
SID001141,Gossip,LandryClarke,Action,0
SID001141,Gossip,LylaGarrity,Action,2
SID001141,Gossip,MattSaracen,Action,0
SID001141,Gossip,SmashWilliams,Action,0
SID001141,Gossip,TamiTaylor,Action,0
SID001141,Gossip,TimRiggins,Action,0
SID001141,Gossip,TyraCollette,Action,1
SID001141,Hardworking,BuddyGarrity,Trait,0
SID001141,Hardworking,CoachTaylor,Trait,1
SID001141,Hardworking,JasonStreet,Trait,2
SID001141,Hardworking,JulieTaylor,Trait,0
SID001141,Hardworking,LandryClarke,Trait,0
SID001141,Hardworking,LylaGarrity,Trait,0
SID001141,Hardworking,MattSaracen,Trait,0
SID001141,Hardworking,SmashWilliams,Trait,0
SID001141,Hardworking,TamiTaylor,Trait,4
SID001141,Hardworking,TimRiggins,Trait,3
SID001141,Hardworking,TyraCollette,Trait,0
SID001141,Home,BuddyGarrity,Place,0
SID001141,Home,CoachTaylor,Place,2
SID001141,Home,JasonStreet,Place,0
SID001141,Home,JulieTaylor,Place,0
SID001141,Home,LandryClarke,Place,0
SID001141,Home,LylaGarrity,Place,0
SID001141,Home,MattSaracen,Place,1
SID001141,Home,SmashWilliams,Place,0
SID001141,Home,TamiTaylor,Place,3
SID001141,Home,TimRiggins,Place,0
SID001141,Home,TyraCollette,Place,0
SID001141,Hospital,BuddyGarrity,Place,0
SID001141,Hospital,CoachTaylor,Place,0
SID001141,Hospital,JasonStreet,Place,1
SID001141,Hospital,JulieTaylor,Place,0
SID001141,Hospital,LandryClarke,Place,0
SID001141,Hospital,LylaGarrity,Place,2
SID001141,Hospital,MattSaracen,Place,3
SID001141,Hospital,SmashWilliams,Place,0
SID001141,Hospital,TamiTaylor,Place,0
SID001141,Hospital,TimRiggins,Place,0
SID001141,Hospital,TyraCollette,Place,0
SID001141,Influential,BuddyGarrity,Trait,0
SID001141,Influential,CoachTaylor,Trait,1
SID001141,Influential,JasonStreet,Trait,3
SID001141,Influential,JulieTaylor,Trait,0
SID001141,Influential,LandryClarke,Trait,0
SID001141,Influential,LylaGarrity,Trait,0
SID001141,Influential,MattSaracen,Trait,0
SID001141,Influential,SmashWilliams,Trait,0
SID001141,Influential,TamiTaylor,Trait,2
SID001141,Influential,TimRiggins,Trait,4
SID001141,Influential,TyraCollette,Trait,0
SID001141,JasonStreet,BuddyGarrity,Character,0
SID001141,JasonStreet,CoachTaylor,Character,2
SID001141,JasonStreet,JasonStreet,Character,0
SID001141,JasonStreet,JulieTaylor,Character,0
SID001141,JasonStreet,LandryClarke,Character,0
SID001141,JasonStreet,LylaGarrity,Character,1
SID001141,JasonStreet,MattSaracen,Character,0
SID001141,JasonStreet,SmashWilliams,Character,0
SID001141,JasonStreet,TamiTaylor,Character,0
SID001141,JasonStreet,TimRiggins,Character,3
SID001141,JasonStreet,TyraCollette,Character,0
SID001141,JulieTaylor,BuddyGarrity,Character,0
SID001141,JulieTaylor,CoachTaylor,Character,2
SID001141,JulieTaylor,JasonStreet,Character,0
SID001141,JulieTaylor,JulieTaylor,Character,0
SID001141,JulieTaylor,LandryClarke,Character,0
SID001141,JulieTaylor,LylaGarrity,Character,0
SID001141,JulieTaylor,MattSaracen,Character,1
SID001141,JulieTaylor,SmashWilliams,Character,0
SID001141,JulieTaylor,TamiTaylor,Character,3
SID001141,JulieTaylor,TimRiggins,Character,0
SID001141,JulieTaylor,TyraCollette,Character,0
SID001141,LandryClarke,BuddyGarrity,Character,0
SID001141,LandryClarke,CoachTaylor,Character,4
SID001141,LandryClarke,JasonStreet,Character,0
SID001141,LandryClarke,JulieTaylor,Character,0
SID001141,LandryClarke,LandryClarke,Character,0
SID001141,LandryClarke,LylaGarrity,Character,0
SID001141,LandryClarke,MattSaracen,Character,1
SID001141,LandryClarke,SmashWilliams,Character,2
SID001141,LandryClarke,TamiTaylor,Character,0
SID001141,LandryClarke,TimRiggins,Character,3
SID001141,LandryClarke,TyraCollette,Character,0
SID001141,LylaGarrity,BuddyGarrity,Character,2
SID001141,LylaGarrity,CoachTaylor,Character,0
SID001141,LylaGarrity,JasonStreet,Character,1
SID001141,LylaGarrity,JulieTaylor,Character,0
SID001141,LylaGarrity,LandryClarke,Character,0
SID001141,LylaGarrity,LylaGarrity,Character,0
SID001141,LylaGarrity,MattSaracen,Character,0
SID001141,LylaGarrity,SmashWilliams,Character,0
SID001141,LylaGarrity,TamiTaylor,Character,0
