Subject,Content,Character,Mention
s36,CoachTaylor,TamiTaylor,0
s36,CoachTaylor,TimRiggins,0
s36,CoachTaylor,TyraCollette,0
s36,JasonStreet,BuddyGarrity,0
s36,JasonStreet,CoachTaylor,0
s36,JasonStreet,JasonStreet,0
s36,JasonStreet,JulieTaylor,0
s36,JasonStreet,LandryClarke,0
s36,JasonStreet,LylaGarrity,1
s36,JasonStreet,MattSaracen,0
s36,JasonStreet,SmashWilliams,0
s36,JasonStreet,TamiTaylor,0
s36,JasonStreet,TimRiggins,1
s36,JasonStreet,TyraCollette,0
s36,JulieTaylor,BuddyGarrity,0
s36,JulieTaylor,CoachTaylor,0
s36,JulieTaylor,JasonStreet,0
s36,JulieTaylor,JulieTaylor,0
s36,JulieTaylor,LandryClarke,0
s36,JulieTaylor,LylaGarrity,0
s36,JulieTaylor,MattSaracen,1
s36,JulieTaylor,SmashWilliams,0
s36,JulieTaylor,TamiTaylor,0
s36,JulieTaylor,TimRiggins,0
s36,JulieTaylor,TyraCollette,0
s36,LandryClarke,BuddyGarrity,0
s36,LandryClarke,CoachTaylor,0
s36,LandryClarke,JasonStreet,0
s36,LandryClarke,JulieTaylor,0
s36,LandryClarke,LandryClarke,0
s36,LandryClarke,LylaGarrity,0
s36,LandryClarke,MattSaracen,0
s36,LandryClarke,SmashWilliams,0
s36,LandryClarke,TamiTaylor,0
s36,LandryClarke,TimRiggins,0
s36,LandryClarke,TyraCollette,0
s36,LylaGarrity,BuddyGarrity,0
s36,LylaGarrity,CoachTaylor,0
s36,LylaGarrity,JasonStreet,1
s36,LylaGarrity,JulieTaylor,0
s36,LylaGarrity,LandryClarke,0
s36,LylaGarrity,LylaGarrity,0
s36,LylaGarrity,MattSaracen,0
s36,LylaGarrity,SmashWilliams,0
s36,LylaGarrity,TamiTaylor,0
s36,LylaGarrity,TimRiggins,1
s36,LylaGarrity,TyraCollette,0
s36,MattSaracen,BuddyGarrity,0
s36,MattSaracen,CoachTaylor,0
s36,MattSaracen,JasonStreet,0
s36,MattSaracen,JulieTaylor,0
s36,MattSaracen,LandryClarke,0
s36,MattSaracen,LylaGarrity,0
s36,MattSaracen,MattSaracen,0
s36,MattSaracen,SmashWilliams,0
s36,MattSaracen,TamiTaylor,0
s36,MattSaracen,TimRiggins,0
s36,MattSaracen,TyraCollette,0
s36,SmashWilliams,BuddyGarrity,0
s36,SmashWilliams,CoachTaylor,0
s36,SmashWilliams,JasonStreet,1
s36,SmashWilliams,JulieTaylor,0
s36,SmashWilliams,LandryClarke,0
s36,SmashWilliams,LylaGarrity,0
s36,SmashWilliams,MattSaracen,0
s36,SmashWilliams,SmashWilliams,0
s36,SmashWilliams,TamiTaylor,0
s36,SmashWilliams,TimRiggins,0
s36,SmashWilliams,TyraCollette,0
s36,TamiTaylor,BuddyGarrity,0
s36,TamiTaylor,CoachTaylor,1
s36,TamiTaylor,JasonStreet,0
s36,TamiTaylor,JulieTaylor,0
s36,TamiTaylor,LandryClarke,0
s36,TamiTaylor,LylaGarrity,0
s36,TamiTaylor,MattSaracen,0
s36,TamiTaylor,SmashWilliams,0
s36,TamiTaylor,TamiTaylor,0
s36,TamiTaylor,TimRiggins,0
s36,TamiTaylor,TyraCollette,0
s36,TimRiggins,BuddyGarrity,0
s36,TimRiggins,CoachTaylor,0
s36,TimRiggins,JasonStreet,1
s36,TimRiggins,JulieTaylor,0
s36,TimRiggins,LandryClarke,0
s36,TimRiggins,LylaGarrity,1
s36,TimRiggins,MattSaracen,0
s36,TimRiggins,SmashWilliams,0
s36,TimRiggins,TamiTaylor,0
s36,TimRiggins,TimRiggins,0
s36,TimRiggins,TyraCollette,0
s36,TyraCollette,BuddyGarrity,0
s36,TyraCollette,CoachTaylor,0
s36,TyraCollette,JasonStreet,0
s36,TyraCollette,JulieTaylor,0
s36,TyraCollette,LandryClarke,0
s36,TyraCollette,LylaGarrity,1
s36,TyraCollette,MattSaracen,0
s36,TyraCollette,SmashWilliams,1
s36,TyraCollette,TamiTaylor,0
s36,TyraCollette,TimRiggins,1
s36,TyraCollette,TyraCollette,0
